filename,image_path,gt_mask_path,pred_mask_path,dice,iou,precision,recall,specificity,tp,fp,fn,tn,gt_foreground_ratio,pred_foreground_ratio
cju160wshltz10993i1gmqxbe.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju160wshltz10993i1gmqxbe.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju160wshltz10993i1gmqxbe.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju160wshltz10993i1gmqxbe.png,0.9127024291501658,0.8394228531546085,0.8396182495356951,0.9997228381374749,0.9948166389150814,10821,2067,3,396709,0.02642578125,0.03146484375
cju16ach3m1da0993r1dq3sn2.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16ach3m1da0993r1dq3sn2.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16ach3m1da0993r1dq3sn2.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16ach3m1da0993r1dq3sn2.png,0.9837710346078905,0.9680604156252517,0.974366346508078,0.9933590422364975,0.9905035798807736,108446,2853,725,297576,0.26653076171875,0.27172607421875
cju16b6ynq8e40988m8vx0xnj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16b6ynq8e40988m8vx0xnj.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16b6ynq8e40988m8vx0xnj.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16b6ynq8e40988m8vx0xnj.png,0.9417163836626125,0.8898525585442962,0.9328484218738428,0.9507545671174112,0.9987140774936204,7182,517,372,401529,0.0184423828125,0.01879638671875
cju16d65tzw9d0799ouslsw25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16d65tzw9d0799ouslsw25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16d65tzw9d0799ouslsw25.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16d65tzw9d0799ouslsw25.png,0.9602900813336683,0.923613465730571,0.9281542056078264,0.9947310762168359,0.9962195624835127,19068,1476,101,388955,0.04679931640625,0.05015625
cju16fpvhzypl0799p9phnlx6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16fpvhzypl0799p9phnlx6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16fpvhzypl0799p9phnlx6.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16fpvhzypl0799p9phnlx6.png,0.5604397744017287,0.3893131835934201,0.3898404557895589,0.996537875640501,0.8155015097987257,43176,67577,150,298697,0.1057763671875,0.27039306640625
cju16jgnyzp970878melv7r25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16jgnyzp970878melv7r25.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16jgnyzp970878melv7r25.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16jgnyzp970878melv7r25.png,0.957336701845934,0.9181647647336287,0.9310269670492163,0.985176643254041,0.9903814536964147,46988,3481,707,358424,0.11644287109375,0.12321533203125
cju16whaj0e7n0855q7b6cjkm.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju16whaj0e7n0855q7b6cjkm.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju16whaj0e7n0855q7b6cjkm.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju16whaj0e7n0855q7b6cjkm.png,0.2375200608165328,0.1347646889684526,0.6491500524673698,0.14535167850912997,0.9724303750709203,15466,8359,90938,294837,0.259775390625,0.05816650390625
cju32qr9tbvsj08013pkpjenq.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32qr9tbvsj08013pkpjenq.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32qr9tbvsj08013pkpjenq.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju32qr9tbvsj08013pkpjenq.png,0.7383114837193135,0.585177303425365,0.5896975797636883,0.9870700706934286,0.9509546192901496,26948,18750,353,363549,0.06665283203125,0.1115673828125
cju32srle1xfq083575i3fl75.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32srle1xfq083575i3fl75.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32srle1xfq083575i3fl75.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju32srle1xfq083575i3fl75.png,0.9742250969238165,0.9497454987466772,0.9839439612766757,0.9646963500271445,0.9989366193879309,25003,408,915,383274,0.0632763671875,0.06203857421875
cju32upim1z7u0988l883nqp6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32upim1z7u0988l883nqp6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32upim1z7u0988l883nqp6.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju32upim1z7u0988l883nqp6.png,0.932290594772645,0.8731688511952692,0.8824675324677232,0.9880761960157262,0.9795817070144226,54360,7240,656,347344,0.13431640625,0.150390625
