epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,830.141,0.82728,1.10531,0.70018,0.01189,0.83248,0.87194,0.79528,0.86066,0.668,0.87406,0.80315,0.86127,0.65968,0.86861,1.33227,0.71678,0.01902,0,0.001109,0.001109,0.001109
47,847.588,0.84326,1.10957,0.65779,0.01151,0.81305,0.82166,0.83438,0.88194,0.6689,0.83624,0.84437,0.90415,0.68939,0.92257,1.39482,0.68962,0.02086,0,0.0010892,0.0010892,0.0010892
48,865.056,0.80702,1.0763,0.66621,0.01098,0.86976,0.85172,0.81415,0.87435,0.65319,0.86597,0.81399,0.87645,0.66786,0.94247,1.41487,0.7099,0.02212,0,0.0010694,0.0010694,0.0010694
49,882.437,0.85375,1.15581,0.70605,0.01224,0.87852,0.88367,0.8374,0.898,0.68224,0.89195,0.845,0.9046,0.68949,0.91577,1.36604,0.66559,0.02081,0,0.0010496,0.0010496,0.0010496
50,899.736,0.82408,1.0809,0.67098,0.01162,0.77364,0.84906,0.8416,0.89005,0.69293,0.80926,0.88189,0.89184,0.68605,0.83515,1.29147,0.71925,0.01835,0,0.0010298,0.0010298,0.0010298
51,916.889,0.81759,1.09495,0.64981,0.01173,0.79884,0.87088,0.84977,0.89597,0.69474,0.87088,0.84977,0.90148,0.69221,0.87862,1.37359,0.59361,0.02004,0,0.00101,0.00101,0.00101
52,934.279,0.81442,1.10879,0.63294,0.01113,0.79472,0.87676,0.84252,0.89464,0.68776,0.87676,0.84252,0.88234,0.68291,0.90907,1.3403,0.70451,0.02071,0,0.0009902,0.0009902,0.0009902
53,951.603,0.82952,1.1265,0.70194,0.01208,0.90466,0.86592,0.83465,0.88162,0.68915,0.87417,0.84252,0.8867,0.69151,0.80831,1.32423,0.71633,0.01858,0,0.0009704,0.0009704,0.0009704
54,969.076,0.80427,1.06283,0.60621,0.01097,0.71885,0.89705,0.83465,0.89484,0.69442,0.89705,0.83465,0.88811,0.68169,0.87141,1.49129,0.72057,0.01934,0,0.0009506,0.0009506,0.0009506
55,986.571,0.76917,1.06546,0.62293,0.01078,0.71199,0.85496,0.8189,0.8834,0.68724,0.85369,0.78106,0.86525,0.6858,0.87479,1.38324,0.76283,0.02065,0,0.0009308,0.0009308,0.0009308
56,1004.06,0.77695,1.03807,0.65009,0.01071,0.871,0.83761,0.8189,0.8625,0.66206,0.85482,0.83455,0.88518,0.67791,0.94004,1.41823,0.71854,0.02277,0,0.000911,0.000911,0.000911
57,1021.49,0.77019,1.02102,0.66344,0.01066,0.76725,0.9065,0.83973,0.88814,0.67995,0.91499,0.84751,0.89043,0.6815,0.89918,1.31585,0.71178,0.0207,0,0.0008912,0.0008912,0.0008912
58,1039,0.78016,1.08757,0.65102,0.01124,0.80489,0.85326,0.86614,0.89263,0.68717,0.86126,0.87402,0.8973,0.689,0.87335,1.46344,0.70517,0.01991,0,0.0008714,0.0008714,0.0008714
59,1056.49,0.76552,1.08324,0.62418,0.01079,0.78286,0.82579,0.82113,0.86868,0.67916,0.83371,0.829,0.87074,0.67137,0.87787,1.43648,0.70837,0.02022,0,0.0008516,0.0008516,0.0008516
60,1073.93,0.78356,1.04846,0.61297,0.01111,0.80234,0.88904,0.82018,0.88448,0.6961,0.89758,0.82805,0.89357,0.69656,0.84554,1.29857,0.67525,0.01985,0,0.0008318,0.0008318,0.0008318
61,1091.62,0.74285,1.00261,0.60029,0.01042,0.71628,0.89047,0.83219,0.86699,0.66568,0.89889,0.84006,0.88266,0.67556,0.93445,1.51727,0.6501,0.02182,0,0.000812,0.000812,0.000812
62,1109.01,0.76388,1.028,0.56813,0.01017,0.72139,0.87403,0.87402,0.88972,0.70262,0.87403,0.87402,0.88645,0.69255,0.80754,1.35526,0.60788,0.01895,0,0.0007922,0.0007922,0.0007922
63,1126.49,0.73725,1.06489,0.60288,0.00973,0.77159,0.86427,0.85039,0.88354,0.69329,0.87351,0.86614,0.88459,0.69751,0.83626,1.43611,0.67512,0.01968,0,0.0007724,0.0007724,0.0007724
64,1143.91,0.75491,1.0418,0.61864,0.01061,0.71864,0.89651,0.77165,0.86815,0.6693,0.86339,0.79626,0.86182,0.68242,0.8735,1.359,0.81486,0.02079,0,0.0007526,0.0007526,0.0007526
65,1160.99,0.75121,0.99841,0.59283,0.01065,0.64731,0.89385,0.83465,0.88874,0.6909,0.90247,0.84252,0.89055,0.68437,0.86684,1.41047,0.6472,0.02063,0,0.0007328,0.0007328,0.0007328
66,1178.2,0.76941,1.04166,0.60971,0.01115,0.79052,0.89877,0.82677,0.88348,0.69427,0.89877,0.82677,0.88348,0.68101,0.87297,1.37751,0.64394,0.02054,0,0.000713,0.000713,0.000713
67,1195.27,0.72441,0.9361,0.51468,0.01077,0.66637,0.86625,0.82677,0.89369,0.68812,0.86625,0.82677,0.89353,0.6984,0.9083,1.39573,0.6707,0.02155,0,0.0006932,0.0006932,0.0006932
68,1212.5,0.72813,1.05035,0.55244,0.01011,0.7055,0.92005,0.84252,0.90497,0.71889,0.92005,0.84252,0.90497,0.7141,0.80712,1.32589,0.58182,0.01868,0,0.0006734,0.0006734,0.0006734
69,1229.44,0.734,1.00128,0.58433,0.0099,0.69197,0.86997,0.84287,0.89861,0.70655,0.86276,0.84252,0.89101,0.70277,0.84346,1.37285,0.68997,0.01932,0,0.0006536,0.0006536,0.0006536
70,1246.93,0.72652,1.0123,0.51292,0.01014,0.68146,0.94528,0.82677,0.90882,0.71369,0.93627,0.8189,0.90126,0.7037,0.82246,1.33171,0.61382,0.0189,0,0.0006338,0.0006338,0.0006338
71,1264.31,0.71891,0.93156,0.54602,0.00972,0.63041,0.86046,0.8189,0.86985,0.67148,0.85107,0.81102,0.86007,0.67764,0.8809,1.34705,0.70675,0.02052,0,0.000614,0.000614,0.000614
72,1281.67,0.73728,1.01108,0.58452,0.00994,0.66868,0.9043,0.81845,0.88919,0.69345,0.9043,0.81845,0.88938,0.6945,0.86527,1.4527,0.62081,0.01978,0,0.0005942,0.0005942,0.0005942
73,1298.98,0.68705,0.954,0.55587,0.00951,0.68111,0.91793,0.80315,0.90277,0.70094,0.92693,0.81102,0.90585,0.7056,0.85548,1.36105,0.59111,0.01981,0,0.0005744,0.0005744,0.0005744
74,1316.26,0.73974,0.99602,0.55048,0.01033,0.64151,0.85892,0.7874,0.87119,0.69218,0.85892,0.7874,0.87479,0.68515,0.86499,1.51916,0.68674,0.01946,0,0.0005546,0.0005546,0.0005546
75,1333.65,0.67729,0.90588,0.51001,0.00923,0.64247,0.91412,0.82677,0.91025,0.71644,0.91412,0.82677,0.91026,0.70475,0.80454,1.39147,0.54649,0.01806,0,0.0005348,0.0005348,0.0005348
