epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
84,2927.12,1.2011,1.44903,1.01619,0.01822,1.2916,0.7129,0.74016,0.78229,0.53662,0.72463,0.73228,0.7869,0.55963,1.2082,1.68116,0.96901,0.02881,0,0.0003566,0.0003566,0.0003566
85,2961.34,1.21202,1.45465,1.09185,0.01828,1.31139,0.68945,0.74803,0.78099,0.52629,0.71497,0.75055,0.79337,0.55237,1.23455,1.71748,0.99467,0.0294,0,0.0003368,0.0003368,0.0003368
86,2995.43,1.1918,1.47406,1.12258,0.01791,1.42712,0.66125,0.80315,0.78301,0.53488,0.67829,0.81348,0.79573,0.55268,1.19353,1.66775,0.9461,0.02826,0,0.000317,0.000317,0.000317
87,3029.55,1.18994,1.48802,1.07632,0.01773,1.32153,0.75545,0.71654,0.77913,0.52993,0.75545,0.71654,0.78805,0.55365,1.21582,1.65279,0.97899,0.02876,0,0.0002972,0.0002972,0.0002972
88,3063.58,1.22766,1.47703,1.08016,0.01993,1.42439,0.77381,0.70037,0.77844,0.52093,0.77381,0.70037,0.78757,0.55416,1.20248,1.63206,1.01395,0.02848,0,0.0002774,0.0002774,0.0002774
89,3097.49,1.26143,1.4245,1.09409,0.01976,1.25777,0.7576,0.73831,0.77093,0.52931,0.77357,0.75323,0.79223,0.56077,1.22293,1.64911,0.93174,0.02934,0,0.0002576,0.0002576,0.0002576
90,3131.51,1.20136,1.48438,1.04275,0.01853,1.44253,0.71918,0.77953,0.77988,0.53347,0.72008,0.7874,0.79015,0.55597,1.18437,1.62141,0.98965,0.02809,0,0.0002378,0.0002378,0.0002378
91,3166.25,1.1551,1.36971,0.88587,0.02659,1.02762,0.67787,0.7125,0.7513,0.51797,0.69303,0.72887,0.76037,0.54569,1.20508,1.65348,1.06225,0.02842,0,0.000218,0.000218,0.000218
92,3199.38,1.13499,1.34044,0.84243,0.02533,0.96594,0.68521,0.70079,0.76654,0.53165,0.71539,0.70866,0.7786,0.55772,1.20669,1.66153,0.96521,0.02876,0,0.0001982,0.0001982,0.0001982
93,3232.43,1.06135,1.31655,0.87761,0.02402,1.04097,0.76725,0.67489,0.77322,0.53874,0.76813,0.67822,0.78693,0.56031,1.18995,1.68084,0.9699,0.02896,0,0.0001784,0.0001784,0.0001784
94,3265.78,1.0698,1.26595,0.8161,0.02343,0.95467,0.74056,0.71654,0.79838,0.55477,0.75017,0.72441,0.80391,0.56697,1.17386,1.67726,0.91616,0.02794,0,0.0001586,0.0001586,0.0001586
95,3299.17,1.09429,1.3184,0.83815,0.02435,1.0684,0.72651,0.73209,0.80069,0.56144,0.72336,0.76378,0.80243,0.57596,1.1977,1.67283,0.90095,0.02939,0,0.0001388,0.0001388,0.0001388
96,3332.76,1.05955,1.2504,0.81131,0.02352,0.89871,0.75115,0.71654,0.79922,0.56426,0.75115,0.71654,0.80363,0.57343,1.19776,1.67323,0.88756,0.0294,0,0.000119,0.000119,0.000119
97,3366.21,1.07854,1.306,0.82922,0.02629,0.99877,0.82448,0.69291,0.7943,0.56435,0.84295,0.67621,0.8095,0.57499,1.18945,1.68375,0.91245,0.02899,0,9.92e-05,9.92e-05,9.92e-05
98,3399.54,1.02094,1.26674,0.83806,0.02338,0.97293,0.82927,0.68843,0.80006,0.56239,0.83761,0.69045,0.8122,0.57769,1.19336,1.67553,0.892,0.02913,0,7.94e-05,7.94e-05,7.94e-05
99,3432.9,1.06545,1.27129,0.7783,0.02495,0.87334,0.8285,0.68471,0.79963,0.5658,0.83736,0.6892,0.81056,0.57804,1.18304,1.65781,0.89228,0.02879,0,5.96e-05,5.96e-05,5.96e-05
100,3466.34,1.02579,1.26807,0.75796,0.02329,0.90492,0.80343,0.70079,0.79774,0.56261,0.82206,0.69119,0.81098,0.57722,1.17933,1.6707,0.89974,0.02863,0,3.98e-05,3.98e-05,3.98e-05
